Date,Q_DET_SWG,Q_DET_GEN,Q_DET_LRO,Q_DET_URO,DET_QTot,Q_BCL_GEN,Q_BCL_SWG,BCL_QTot,DET_TDG,BCL1_TDG,BCL2_TDG,BCLO_TDG
2024-07-02T05:00:00-0700,1252.8,0,0,0,1252.8,1300.00000001413,0,1300.00000001413,124.863834422658,107.42493569118,108.005427408412,107.327001356852
2024-07-02T06:00:00-0700,1252.4,0,0,0,1252.4,1280.0000000791,0,1280.0000000791,124.863834422658,107.428538057593,108.005427408412,107.462686567164
2024-07-02T07:00:00-0700,0,0,0,0,0,1269.99999993502,0,1269.99999993502,123.606200707098,107.432140424006,108.40108401084,107.723577235772
2024-07-02T08:00:00-0700,0,0,0,0,0,1280.0000000791,0,1280.0000000791,121.838455262442,107.43574279042,109.078590785908,108.265582655827
2024-07-02T09:00:00-0700,0,0,0,0,0,1269.99999993502,0,1269.99999993502,120.750611911885,107.439345156833,109.620596205962,108.943089430894
2024-07-02T10:00:00-0700,0,0,0,0,0,1269.99999993502,0,1269.99999993502,120.206690236606,107.442947523246,110.027100271003,109.349593495935
2024-07-02T11:00:00-0700,0,0,0,0,0,1260.00000014408,0,1260.00000014408,120.37037037037,107.446549889659,110.583446404342,109.769335142469
2024-07-02T12:00:00-0700,0,0,0,0,0,1260.00000014408,0,1260.00000014408,120.506535947712,107.450152256072,110.854816824966,110.040705563094
2024-07-02T13:00:00-0700,0,0,0,0,0,1280.0000000791,0,1280.0000000791,120.778867102397,107.453754622486,111.261872455902,110.312075983718
2024-07-02T14:00:00-0700,0,0,0,0,0,1289.99999987004,0,1289.99999987004,121.079901827107,107.457356988899,111.95652173913,110.597826086957
2024-07-02T15:00:00-0700,0,0,0,0,0,1269.99999993502,0,1269.99999993502,120.398145623125,107.460959355312,112.364130434783,110.869565217391
2024-07-02T16:00:00-0700,0,0,0,0,0,1269.99999993502,0,1269.99999993502,119.307335696755,107.464561721725,112.5,111.005434782609
2024-07-02T17:00:00-0700,0,270.00000000565,0,0,270.00000000565,1239.99999985592,0,1239.99999985592,118.352877011181,107.468164088138,112.5,111.141304347826
2024-07-02T18:00:00-0700,0,4449.99999984462,0,0,4449.99999984462,1250,0,1250,103.763294245978,107.471766454551,112.364130434783,111.277173913043
2024-07-02T19:00:00-0700,0,4590.00000009606,0,0,4590.00000009606,1289.99999987004,0,1289.99999987004,100.35451322607,107.475368820965,112.228260869565,111.141304347826
2024-07-02T20:00:00-0700,0,4309.99999994632,0,0,4309.99999994632,1280.0000000791,0,1280.0000000791,99.4000545404963,107.478971187378,111.95652173913,111.005434782609
2024-07-02T21:00:00-0700,1250.4,209.999999847441,0,0,1460.39999984744,1289.99999987004,0,1289.99999987004,119.825708061002,107.482573553791,111.940298507463,110.854816824966
2024-07-02T22:00:00-0700,1250.4,0,0,0,1250.4,1300.00000001413,0,1300.00000001413,124.31917211329,107.486175920204,111.533242876526,110.583446404342
2024-07-02T23:00:00-0700,1250,0,0,0,1250,1300.00000001413,0,1300.00000001413,124.863834422658,107.489778286617,110.312075983718,109.497964721845
2024-07-03T00:00:00-0700,1249.68,0,0,0,1249.68,1280.0000000791,0,1280.0000000791,124.694044057656,107.493380653031,109.485094850949,108.807588075881
2024-07-03T01:00:00-0700,1249.04,0,0,0,1249.04,1289.99999987004,0,1289.99999987004,124.694044057656,107.496983019444,108.807588075881,108.265582655827
2024-07-03T02:00:00-0700,1248.72,0,0,0,1248.72,1310.00000015821,0,1310.00000015821,124.694044057656,107.500585385857,108.130081300813,107.588075880759
2024-07-03T03:00:00-0700,1248.4,0,0,0,1248.4,1300.00000001413,0,1300.00000001413,124.694044057656,107.50418775227,107.452574525745,106.910569105691
2024-07-03T04:00:00-0700,1248.08,0,0,0,1248.08,1300.00000001413,0,1300.00000001413,124.830024476475,107.507790118683,107.046070460705,106.50406504065
2024-07-03T05:00:00-0700,1247.76,0,0,0,1247.76,1300.00000001413,0,1300.00000001413,124.830024476475,107.511392485097,107.317073170732,106.775067750678
2024-07-03T06:00:00-0700,1247.44,0,0,0,1247.44,1289.99999987004,0,1289.99999987004,124.966004895295,107.51499485151,107.317073170732,106.775067750678
2024-07-03T07:00:00-0700,0,0,0,0,0,1250,0,1250,123.606200707098,107.518597217923,107.859078590786,107.181571815718
2024-07-03T08:00:00-0700,0,0,0,0,0,1310.00000015821,0,1310.00000015821,121.702474843622,107.522199584336,108.265582655827,107.859078590786
2024-07-03T09:00:00-0700,0,0,0,0,0,1300.00000001413,0,1300.00000001413,120.478651074245,107.525801950749,108.807588075881,108.40108401084
2024-07-03T10:00:00-0700,0,0,0,0,0,1289.99999987004,0,1289.99999987004,119.662768561327,107.529404317163,109.349593495935,108.943089430894
2024-07-03T11:00:00-0700,0,0,0,0,0,1280.0000000791,0,1280.0000000791,119.934729398967,107.533006683576,109.756097560976,109.214092140921
2024-07-03T12:00:00-0700,0,0,0,0,0,1280.0000000791,0,1280.0000000791,120.206690236606,107.536609049989,110.29810298103,109.620596205962
2024-07-03T13:00:00-0700,0,0,0,0,0,1289.99999987004,0,1289.99999987004,120.342670655426,107.540211416402,110.840108401084,109.891598915989
2024-07-03T14:00:00-0700,0,0,0,0,0,1280.0000000791,0,1280.0000000791,120.642701525054,107.543813782815,111.397557666214,110.176390773406
2024-07-03T15:00:00-0700,0,0,0,0,0,1260.00000014408,0,1260.00000014408,119.961873638344,107.547416149228,111.804613297151,110.44776119403
2024-07-03T16:00:00-0700,0,0,0,0,0,1250,0,1250,119.144880174292,107.551018515642,112.075983717775,110.583446404342
2024-07-03T17:00:00-0700,0,250.000000070629,0,0,250.000000070629,1269.99999993502,0,1269.99999993502,118.352877011181,107.554620882055,112.364130434783,111.141304347826
2024-07-03T18:00:00-0700,0,4440.00000005368,0,0,4440.00000005368,1269.99999993502,0,1269.99999993502,103.490591764385,107.558223248468,112.364130434783,111.413043478261
2024-07-03T19:00:00-0700,0,4610.00000003108,0,0,4610.00000003108,1289.99999987004,0,1289.99999987004,100.218161985274,107.561825614881,112.5,111.548913043478
2024-07-03T20:00:00-0700,0,4340.00000002543,0,0,4340.00000002543,1289.99999987004,0,1289.99999987004,99.4000545404963,107.565427981294,112.364130434783,111.413043478261
2024-07-03T21:00:00-0700,1245.52,209.999999847441,0,0,1455.51999984744,1280.0000000791,0,1280.0000000791,119.580038178347,107.569030347708,112.228260869565,111.277173913043
2024-07-03T22:00:00-0700,1245.2,0,0,0,1245.2,1310.00000015821,0,1310.00000015821,124.183006535948,107.572632714121,111.804613297151,110.854816824966
2024-07-03T23:00:00-0700,1244.88,0,0,0,1244.88,1289.99999987004,0,1289.99999987004,124.591503267974,107.576235080534,110.583446404342,109.769335142469
2024-07-04T00:00:00-0700,1244.56,0,0,0,1244.56,1289.99999987004,0,1289.99999987004,124.727668845316,107.579837446947,109.769335142469,109.090909090909
2024-07-04T01:00:00-0700,1244.24,0,0,0,1244.24,1300.00000001413,0,1300.00000001413,124.727668845316,107.58343981336,109.226594301221,108.683853459973
2024-07-04T02:00:00-0700,1243.92,0,0,0,1243.92,1310.00000015821,0,1310.00000015821,124.727668845316,107.587042179774,108.548168249661,108.005427408412
2024-07-04T03:00:00-0700,1243.6,0,0,0,1243.6,1280.0000000791,0,1280.0000000791,124.863834422658,107.590644546187,107.8697421981,107.462686567164
2024-07-04T04:00:00-0700,1243.28,0,0,0,1243.28,1289.99999987004,0,1289.99999987004,124.863834422658,107.5942469126,107.462686567164,107.055630936228
2024-07-04T05:00:00-0700,1242.96,0,0,0,1242.96,1310.00000015821,0,1310.00000015821,124.727668845316,107.597849279013,107.598371777476,107.055630936228
2024-07-04T06:00:00-0700,1242.64,0,0,0,1242.64,1280.0000000791,0,1280.0000000791,124.863834422658,107.601451645426,107.462686567164,106.919945725916
2024-07-04T07:00:00-0700,0,0,0,0,0,1289.99999987004,0,1289.99999987004,123.63834422658,107.605054011839,107.8697421981,107.327001356852
2024-07-04T08:00:00-0700,0,0,0,0,0,1289.99999987004,0,1289.99999987004,121.323529411765,107.608656378253,108.276797829037,107.734056987788
2024-07-04T09:00:00-0700,0,0,0,0,0,1300.00000001413,0,1300.00000001413,120.098039215686,107.612258744666,108.683853459973,108.276797829037
2024-07-04T10:00:00-0700,0,0,0,0,0,1300.00000001413,0,1300.00000001413,119.580038178347,107.615861111079,109.375,108.83152173913
2024-07-04T11:00:00-0700,0,0,0,0,0,1300.00000001413,0,1300.00000001413,119.443686937551,107.619463477492,109.782608695652,109.239130434783
2024-07-04T12:00:00-0700,0,0,0,0,0,1269.99999993502,0,1269.99999993502,119.85274065994,107.623065843905,110.326086956522,109.510869565217
2024-07-04T13:00:00-0700,0,0,0,0,0,1280.0000000791,0,1280.0000000791,120.289459311851,107.626668210319,111.020408163265,109.931972789116
2024-07-04T14:00:00-0700,0,0,0,0,0,1269.99999993502,0,1269.99999993502,120.562534134353,107.630270576732,111.56462585034,110.204081632653
2024-07-04T15:00:00-0700,0,0,0,0,0,1269.99999993502,0,1269.99999993502,120.152921900601,107.633872943145,111.836734693878,110.340136054422
2024-07-04T16:00:00-0700,0,0,0,0,0,1250,0,1250,119.086683073558,107.637475309558,111.989100817439,110.354223433243
2024-07-04T17:00:00-0700,0,270.00000000565,0,0,270.00000000565,1250,0,1250,117.992890347279,107.641077675971,111.852861035422,110.490463215259
2024-07-04T18:00:00-0700,0,4440.00000005368,0,0,4440.00000005368,1260.00000014408,0,1260.00000014408,103.226688542521,107.644680042385,111.852861035422,110.762942779292
2024-07-04T19:00:00-0700,0,4599.99999988699,0,0,4599.99999988699,1289.99999987004,0,1289.99999987004,100.492206726825,107.648282408798,111.989100817439,110.899182561308
2024-07-04T20:00:00-0700,0,4420.00000011866,0,0,4420.00000011866,1269.99999993502,0,1269.99999993502,99.6718621821165,107.651884775211,112.125340599455,111.171662125341
2024-07-04T21:00:00-0700,1239.76,289.999999940671,0,0,1529.75999994067,1280.0000000791,0,1280.0000000791,118.403062619634,107.655487141624,112.261580381471,111.171662125341
2024-07-04T22:00:00-0700,1239.76,0,0,0,1239.76,1310.00000015821,0,1310.00000015821,123.97596941562,107.659089508037,111.56462585034,110.612244897959
2024-07-04T23:00:00-0700,1239.44,0,0,0,1239.44,1310.00000015821,0,1310.00000015821,124.658656471873,107.66269187445,110.47619047619,109.659863945578
2024-07-05T00:00:00-0700,1239.12,0,0,0,1239.12,1289.99999987004,0,1289.99999987004,124.795193883124,107.666294240864,109.931972789116,109.251700680272
2024-07-05T01:00:00-0700,1238.8,0,0,0,1238.8,1300.00000001413,0,1300.00000001413,124.795193883124,107.669896607277,109.387755102041,108.707482993197
2024-07-05T02:00:00-0700,1238.48,0,0,0,1238.48,1289.99999987004,0,1289.99999987004,124.795193883124,107.67349897369,108.707482993197,108.163265306122
2024-07-05T03:00:00-0700,1238.16,0,0,0,1238.16,1300.00000001413,0,1300.00000001413,124.795193883124,107.677101340103,108.027210884354,107.482993197279
2024-07-05T04:00:00-0700,1237.84,0,0,0,1237.84,1300.00000001413,0,1300.00000001413,124.931731294375,107.680703706516,107.755102040816,107.210884353741
2024-07-05T05:00:00-0700,1237.52,0,0,0,1237.52,1300.00000001413,0,1300.00000001413,124.931731294375,107.68430607293,107.755102040816,107.210884353741
2024-07-05T06:00:00-0700,1236.88,0,0,0,1236.88,1289.99999987004,0,1289.99999987004,124.931731294375,107.687908439343,107.619047619048,107.074829931973
2024-07-05T07:00:00-0700,0,0,0,0,0,1269.99999993502,0,1269.99999993502,123.702894593119,107.691510805756,108.163265306122,107.482993197279
2024-07-05T08:00:00-0700,0,0,0,0,0,1300.00000001413,0,1300.00000001413,121.518296013108,107.695113172169,108.571428571429,108.027210884354
2024-07-05T09:00:00-0700,0,0,0,0,0,1289.99999987004,0,1289.99999987004,120.152921900601,107.698715538582,108.979591836735,108.43537414966
2024-07-05T10:00:00-0700,0,0,0,0,0,1289.99999987004,0,1289.99999987004,119.470234844347,107.702317904996,109.52380952381,108.843537414966
2024-07-05T11:00:00-0700,0,0,0,0,0,1280.0000000791,0,1280.0000000791,119.633579436697,107.705920271409,110.08174386921,109.264305177112
2024-07-05T12:00:00-0700,0,0,0,0,0,1289.99999987004,0,1289.99999987004,119.907027618266,107.709522637822,110.490463215259,109.536784741144
2024-07-05T13:00:00-0700,0,0,0,0,0,1280.0000000791,0,1280.0000000791,120.043751709051,107.713125004235,111.035422343324,109.809264305177
2024-07-05T14:00:00-0700,0,0,0,0,0,1260.00000014408,0,1260.00000014408,120.180475799836,107.716727370648,111.444141689373,110.08174386921
2024-07-05T15:00:00-0700,0,0,0,0,0,1260.00000014408,0,1260.00000014408,119.934282584885,107.720329737062,111.869031377899,110.231923601637
2024-07-05T16:00:00-0700,0,130.000000107357,0,0,130.000000107357,1239.99999985592,0,1239.99999985592,119.249726177437,107.723932103475,111.869031377899,110.231923601637
2024-07-05T17:00:00-0700,0,2360.00000010171,0,0,2360.00000010171,1269.99999993502,0,1269.99999993502,105.840416780916,107.727534469888,112.021857923497,110.51912568306
2024-07-05T18:00:00-0700,0,4520.00000014691,0,0,4520.00000014691,1269.99999993502,0,1269.99999993502,101.864546202358,107.731136836301,111.885245901639,110.792349726776
2024-07-05T19:00:00-0700,0,4599.99999988699,0,0,4599.99999988699,1289.99999987004,0,1289.99999987004,100.08225939128,107.734739202714,111.885245901639,110.928961748634
2024-07-05T20:00:00-0700,0,4350.00000016951,0,0,4350.00000016951,1289.99999987004,0,1289.99999987004,99.670962434878,107.738341569127,112.158469945355,111.065573770492
2024-07-05T21:00:00-0700,0,239.999999926546,0,0,239.999999926546,1280.0000000791,0,1280.0000000791,100.355969331873,107.741943935541,111.869031377899,111.050477489768
2024-07-05T22:00:00-0700,1194.7,0,0,0,1194.7,1289.99999987004,0,1289.99999987004,106.380065717415,107.745546301954,110.504774897681,109.549795361528
2024-07-05T23:00:00-0700,1194.7,0,0,0,1194.7,1280.0000000791,0,1280.0000000791,122.398685651698,107.749148668367,109.959072305593,109.276944065484
2024-07-06T00:00:00-0700,1194.4,0,0,0,1194.4,1280.0000000791,0,1280.0000000791,124.452354874042,107.75275103478,109.413369713506,108.731241473397
2024-07-06T01:00:00-0700,1194.4,0,0,0,1194.4,1289.99999987004,0,1289.99999987004,124.726177437021,107.756353401193,108.731241473397,108.18553888131
2024-07-06T02:00:00-0700,1193.8,0,0,0,1193.8,1300.00000001413,0,1300.00000001413,124.589266155531,107.759955767607,108.18553888131,107.639836289222
2024-07-06T03:00:00-0700,1193.8,0,0,0,1193.8,1300.00000001413,0,1300.00000001413,124.589266155531,107.76355813402,107.639836289222,107.094133697135
2024-07-06T04:00:00-0700,1193.2,0,0,0,1193.2,1310.00000015821,0,1310.00000015821,124.589266155531,107.767160500433,107.230559345157,106.821282401091
2024-07-06T05:00:00-0700,1192.9,0,0,0,1192.9,1310.00000015821,0,1310.00000015821,124.589266155531,107.770762866846,106.957708049113,106.548431105048
2024-07-06T06:00:00-0700,1192.6,0,0,0,1192.6,1269.99999993502,0,1269.99999993502,124.726177437021,107.774365233259,107.094133697135,106.548431105048
2024-07-06T07:00:00-0700,0,0,0,0,0,1269.99999993502,0,1269.99999993502,122.124863088719,107.777967599673,107.230559345157,106.68485675307
2024-07-06T08:00:00-0700,0,0,0,0,0,1310.00000015821,0,1310.00000015821,120.071193866375,107.781569966086,107.503410641201,107.094133697135
2024-07-06T09:00:00-0700,0,0,0,0,0,1280.0000000791,0,1280.0000000791,118.975903614458,107.785172332499,108.18553888131,107.776261937244
2024-07-06T10:00:00-0700,0,0,0,0,0,1280.0000000791,0,1280.0000000791,118.727721414862,107.788774698912,109.016393442623,108.333333333333
2024-07-06T11:00:00-0700,0,0,0,0,0,1289.99999987004,0,1289.99999987004,119.001919385797,107.792377065325,109.426229508197,108.743169398907
2024-07-06T12:00:00-0700,0,0,0,0,0,1269.99999993502,0,1269.99999993502,119.413216342199,107.795979431738,109.699453551913,108.879781420765
2024-07-06T13:00:00-0700,0,130.000000107357,0,0,130.000000107357,1269.99999993502,0,1269.99999993502,119.714442613948,107.799581798152,110.123119015048,109.165526675787
2024-07-06T14:00:00-0700,0,2210.00000005933,0,0,2210.00000005933,1289.99999987004,0,1289.99999987004,108.182317408018,107.803184164565,110.533515731874,109.302325581395
2024-07-06T15:00:00-0700,0,2290.00000015256,0,0,2290.00000015256,1280.0000000791,0,1280.0000000791,102.965403624382,107.806786530978,110.670314637483,109.302325581395
2024-07-06T16:00:00-0700,0,2299.9999999435,0,0,2299.9999999435,1289.99999987004,0,1289.99999987004,101.455244371225,107.810388897391,110.807113543092,109.165526675787
2024-07-06T17:00:00-0700,0,2280.00000000848,0,0,2280.00000000848,1289.99999987004,0,1289.99999987004,101.044817156998,107.813991263804,111.095890410959,109.72602739726
2024-07-06T18:00:00-0700,0,2290.00000015256,0,0,2290.00000015256,1310.00000015821,0,1310.00000015821,100.907341215287,107.817593630218,111.232876712329,110
2024-07-06T19:00:00-0700,0,2299.9999999435,0,0,2299.9999999435,1319.99999994915,0,1319.99999994915,100.769865273577,107.821195996631,110.684931506849,109.86301369863
2024-07-06T20:00:00-0700,0,2169.99999983614,0,0,2169.99999983614,1300.00000001413,0,1300.00000001413,100.632389331867,107.824798363044,109.86301369863,109.178082191781
2024-07-06T21:00:00-0700,0,119.999999963273,0,0,119.999999963273,1300.00000001413,0,1300.00000001413,100.769865273577,107.828400729457,109.452054794521,108.767123287671
2024-07-06T22:00:00-0700,1189.3,0,0,0,1189.3,1310.00000015821,0,1310.00000015821,118.204283360791,107.83200309587,108.891928864569,108.207934336525
2024-07-06T23:00:00-0700,1189,0,0,0,1189,1289.99999987004,0,1289.99999987004,123.970345963756,107.835605462284,108.481532147743,107.934336525308
2024-07-07T00:00:00-0700,1189,0,0,0,1189,1289.99999987004,0,1289.99999987004,124.656781987919,107.839207828697,108.071135430917,107.523939808482
2024-07-07T01:00:00-0700,1188.4,0,0,0,1188.4,1289.99999987004,0,1289.99999987004,124.656781987919,107.84281019511,107.66073871409,107.113543091655
2024-07-07T02:00:00-0700,1188.1,0,0,0,1188.1,1289.99999987004,0,1289.99999987004,124.656781987919,107.846412561523,107.250341997264,106.703146374829
2024-07-07T03:00:00-0700,1187.8,0,0,0,1187.8,1289.99999987004,0,1289.99999987004,124.656781987919,107.850014927936,106.976744186047,106.56634746922
2024-07-07T04:00:00-0700,1187.8,0,0,0,1187.8,1300.00000001413,0,1300.00000001413,124.794069192751,107.853617294349,106.839945280438,106.429548563611
2024-07-07T05:00:00-0700,1187.2,0,0,0,1187.2,1310.00000015821,0,1310.00000015821,124.656781987919,107.857219660763,106.976744186047,106.56634746922
2024-07-07T06:00:00-0700,1186,0,0,0,1186,1280.0000000791,0,1280.0000000791,124.622977789964,107.860822027176,106.967213114754,106.420765027322
2024-07-07T07:00:00-0700,0,0,0,0,0,1300.00000001413,0,1300.00000001413,122.018097066082,107.864424393589,107.103825136612,106.55737704918
2024-07-07T08:00:00-0700,0,0,0,0,0,1300.00000001413,0,1300.00000001413,120.098711269537,107.868026760002,107.377049180328,106.830601092896
2024-07-07T09:00:00-0700,0,0,0,0,0,1300.00000001413,0,1300.00000001413,118.864820400329,107.871629126415,108.060109289617,107.513661202186
2024-07-07T10:00:00-0700,0,0,0,0,0,1310.00000015821,0,1310.00000015821,118.179325472992,107.875231492829,108.606557377049,108.060109289617
2024-07-07T11:00:00-0700,0,0,0,0,0,1269.99999993502,0,1269.99999993502,118.316424458459,107.878833859242,109.016393442623,108.333333333333
2024-07-07T12:00:00-0700,0,0,0,0,0,1280.0000000791,0,1280.0000000791,118.453523443927,107.882436225655,109.426229508197,108.606557377049
2024-07-07T13:00:00-0700,0,130.000000107357,0,0,130.000000107357,1269.99999993502,0,1269.99999993502,118.890719384953,107.886038592068,109.986320109439,108.891928864569
2024-07-07T14:00:00-0700,0,2210.00000005933,0,0,2210.00000005933,1280.0000000791,0,1280.0000000791,107.907742998353,107.889640958481,110.396716826265,109.028727770178
2024-07-07T15:00:00-0700,0,2290.00000015256,0,0,2290.00000015256,1280.0000000791,0,1280.0000000791,103.102690829215,107.893243324895,110.670314637483,109.028727770178
2024-07-07T16:00:00-0700,0,2290.00000015256,0,0,2290.00000015256,1289.99999987004,0,1289.99999987004,101.455244371225,107.896845691308,110.9439124487,109.165526675787
2024-07-07T17:00:00-0700,0,2299.9999999435,0,0,2299.9999999435,1310.00000015821,0,1310.00000015821,100.906095551895,107.900448057721,111.080711354309,109.575923392613
2024-07-07T18:00:00-0700,0,2280.00000000848,0,0,2280.00000000848,1310.00000015821,0,1310.00000015821,100.907341215287,107.904050424134,111.232876712329,110.13698630137
2024-07-07T19:00:00-0700,0,2319.99999987852,0,0,2319.99999987852,1330.00000009323,0,1330.00000009323,100.907341215287,107.907652790547,110.41095890411,109.452054794521
2024-07-07T20:00:00-0700,0,2160.0000000452,0,0,2160.0000000452,1289.99999987004,0,1289.99999987004,100.632389331867,107.911255156961,109.86301369863,109.178082191781
2024-07-07T21:00:00-0700,0,119.999999963273,0,0,119.999999963273,1289.99999987004,0,1289.99999987004,100.63152114223,107.914857523374,109.302325581395,108.481532147743
2024-07-07T22:00:00-0700,1183.3,0,0,0,1183.3,1300.00000001413,0,1300.00000001413,117.655134541461,107.918459889787,108.75512995896,108.071135430917
2024-07-07T23:00:00-0700,1183,0,0,0,1183,1289.99999987004,0,1289.99999987004,123.833058758924,107.9220622562,108.344733242134,107.66073871409
2024-07-08T00:00:00-0700,1182.7,0,0,0,1182.7,1289.99999987004,0,1289.99999987004,124.485878804497,107.925664622613,107.786885245902,107.24043715847
2024-07-08T01:00:00-0700,1182.4,0,0,0,1182.4,1300.00000001413,0,1300.00000001413,124.485878804497,107.929266989026,107.377049180328,106.830601092896
2024-07-08T02:00:00-0700,1182.1,0,0,0,1182.1,1300.00000001413,0,1300.00000001413,124.485878804497,107.93286935544,106.967213114754,106.55737704918
2024-07-08T03:00:00-0700,1181.8,0,0,0,1181.8,1310.00000015821,0,1310.00000015821,124.485878804497,107.936471721853,106.830601092896,106.284153005464
2024-07-08T04:00:00-0700,1181.5,0,0,0,1181.5,1300.00000001413,0,1300.00000001413,124.485878804497,107.940074088266,106.693989071038,106.147540983607
2024-07-08T05:00:00-0700,1181.2,0,0,0,1181.2,1300.00000001413,0,1300.00000001413,124.485878804497,107.943676454679,106.830601092896,106.284153005464
2024-07-08T06:00:00-0700,1180.9,0,0,0,1180.9,1300.00000001413,0,1300.00000001413,124.622977789964,107.947278821092,106.967213114754,106.284153005464
2024-07-08T07:00:00-0700,0,0,0,0,0,1310.00000015821,0,1310.00000015821,122.018097066082,107.950881187506,107.103825136612,106.55737704918
2024-07-08T08:00:00-0700,0,0,0,0,0,1310.00000015821,0,1310.00000015821,119.961612284069,107.954483553919,107.513661202186,106.830601092896
2024-07-08T09:00:00-0700,0,0,0,0,0,1289.99999987004,0,1289.99999987004,119.028006589786,107.958085920332,108.207934336525,107.66073871409
2024-07-08T10:00:00-0700,0,0,0,0,0,1289.99999987004,0,1289.99999987004,118.478857770456,107.961688286745,108.75512995896,108.071135430917
2024-07-08T11:00:00-0700,0,0,0,0,0,1289.99999987004,0,1289.99999987004,118.916689579324,107.965290653158,109.315068493151,108.493150684932
2024-07-08T12:00:00-0700,0,0,0,0,0,1289.99999987004,0,1289.99999987004,119.191641462744,107.968893019572,109.58904109589,108.767123287671
2024-07-08T13:00:00-0700,0,130.000000107357,0,0,130.000000107357,1289.99999987004,0,1289.99999987004,119.466593346164,107.972495385985,110,108.904109589041
2024-07-08T14:00:00-0700,0,2210.00000005933,0,0,2210.00000005933,1300.00000001413,0,1300.00000001413,109.168502202643,107.976097752398,110.562414266118,109.190672153635
2024-07-08T15:00:00-0700,0,2299.9999999435,0,0,2299.9999999435,1300.00000001413,0,1300.00000001413,103.661894273128,107.979700118811,110.973936899863,109.327846364883
2024-07-08T16:00:00-0700,0,2299.9999999435,0,0,2299.9999999435,1289.99999987004,0,1289.99999987004,101.872246696035,107.983302485224,111.385459533608,109.60219478738
2024-07-08T17:00:00-0700,0,2299.9999999435,0,0,2299.9999999435,1310.00000015821,0,1310.00000015821,101.461262751585,107.986904851637,111.538461538462,110.164835164835
2024-07-08T18:00:00-0700,0,2299.9999999435,0,0,2299.9999999435,1330.00000009323,0,1330.00000009323,101.323407775021,107.990507218051,111.538461538462,110.43956043956
2024-07-08T19:00:00-0700,0,2299.9999999435,0,0,2299.9999999435,1310.00000015821,0,1310.00000015821,101.047697821891,107.994109584464,110.576923076923,109.752747252747
2024-07-08T20:00:00-0700,0,2149.99999990112,0,0,2149.99999990112,1289.99999987004,0,1289.99999987004,100.771987868762,107.997711950877,110.164835164835,109.478021978022
2024-07-08T21:00:00-0700,0,119.999999963273,0,0,119.999999963273,1300.00000001413,0,1300.00000001413,102.839812517232,108.00131431729,109.752747252747,108.928571428571
2024-07-08T22:00:00-0700,1176,0,0,0,1176,1289.99999987004,0,1289.99999987004,121.145374449339,108.004916683703,109.190672153635,108.504801097394
2024-07-08T23:00:00-0700,1175.6,0,0,0,1175.6,1289.99999987004,0,1289.99999987004,124.311674008811,108.008519050117,108.77914951989,108.093278463649
2024-07-09T00:00:00-0700,1175.6,0,0,0,1175.6,1310.00000015821,0,1310.00000015821,124.724669603524,108.01212141653,108.230452674897,107.681755829904
2024-07-09T01:00:00-0700,1174.8,0,0,0,1174.8,1289.99999987004,0,1289.99999987004,124.724669603524,108.015723782943,107.818930041152,107.133058984911
2024-07-09T02:00:00-0700,1174.4,0,0,0,1174.4,1289.99999987004,0,1289.99999987004,124.724669603524,108.019326149356,107.407407407407,106.858710562414
2024-07-09T03:00:00-0700,1174,0,0,0,1174,1280.0000000791,0,1280.0000000791,124.724669603524,108.022928515769,107.133058984911,106.584362139918
2024-07-09T04:00:00-0700,1173.6,0,0,0,1173.6,1289.99999987004,0,1289.99999987004,124.587004405286,108.026530882183,107.133058984911,106.584362139918
2024-07-09T05:00:00-0700,1173.2,0,0,0,1173.2,1300.00000001413,0,1300.00000001413,124.587004405286,108.030133248596,107.270233196159,106.584362139918
2024-07-09T06:00:00-0700,1172.8,0,0,0,1172.8,1289.99999987004,0,1289.99999987004,124.724669603524,108.033735615009,107.270233196159,106.721536351166
2024-07-09T07:00:00-0700,0,0,0,0,0,1300.00000001413,0,1300.00000001413,122.109030837004,108.037337981422,107.681755829904,106.995884773663
2024-07-09T08:00:00-0700,0,0,0,0,0,1310.00000015821,0,1310.00000015821,120.181718061674,108.040940347835,108.230452674897,107.407407407407
2024-07-09T09:00:00-0700,0,0,0,0,0,1300.00000001413,0,1300.00000001413,118.805066079295,108.044542714248,108.641975308642,107.956104252401
2024-07-09T10:00:00-0700,0,0,0,0,0,1289.99999987004,0,1289.99999987004,118.116740088106,108.048145080662,109.053497942387,108.367626886145
2024-07-09T11:00:00-0700,0,0,0,0,0,1280.0000000791,0,1280.0000000791,118.392070484582,108.051747447075,109.465020576132,108.641975308642
2024-07-09T12:00:00-0700,0,0,0,0,0,1289.99999987004,0,1289.99999987004,118.830989798732,108.055349813488,109.89010989011,109.065934065934
2024-07-09T13:00:00-0700,0,130.000000107357,0,0,130.000000107357,1269.99999993502,0,1269.99999993502,119.244554728426,108.058952179901,110.302197802198,109.340659340659
2024-07-09T14:00:00-0700,0,2199.99999991525,0,0,2199.99999991525,1280.0000000791,0,1280.0000000791,108.905431486077,108.062554546314,110.714285714286,109.478021978022
2024-07-09T15:00:00-0700,0,2269.99999986439,0,0,2269.99999986439,1300.00000001413,0,1300.00000001413,103.529087400055,108.066156912728,111.126373626374,109.478021978022
2024-07-09T16:00:00-0700,0,2290.00000015256,0,0,2290.00000015256,1289.99999987004,0,1289.99999987004,102.015461071231,108.069759279141,111.691884456671,109.90371389271
